# Average and median income of Finnish population per area code. Data for 2022.
# Data taken from https://www.stat.fi/tup/paavo/index.html
# 
# 18: 18 vuotta täyttäneet yhteensä (HR)
# avg: Asukkaiden keskitulot (HR)
# med: Asukkaiden mediaanitulot (HR)
# low: Alimpaan tuloluokkaan kuuluvat asukkaat (HR)
# mid: Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)
# upp: Ylimpään tuloluokkaan kuuluvat asukkaat (HR)
# cum: Asukkaiden ostovoimakertymä (HR)
#
# CSV-Schema:
# area_code, area_name, 18, avg, med, low, mid, upp, cum
#

01730; Vantaanpuisto (Vantaa); 2034; 32418; 29000; 300; 1087; 647; 65937252
01740; Tuupakan teollisuusalue (Vantaa); 140; 30614; 27401; 26; 73; 41; 4286005
01750; Keimola (Vantaa); 645; 35529; 30472; 101; 309; 235; 22915988
01760; Seutula (Vantaa); 1598; 30651; 27121; 257; 909; 432; 48980618
01770; Martinlaakson teollisuusalue (Vantaa); 0; 0; 0; 0; 0; 0; 0
01800; Klaukkala Keskus (Nurmijärvi); 8255; 30978; 27751; 1168; 4819; 2268; 255724256
01810; Luhtajoki (Nurmijärvi); 502; 33241; 29735; 85; 260; 157; 16686928
01820; Haikala (Nurmijärvi); 2416; 33054; 30615; 294; 1291; 831; 79859109
01830; Lepsämä (Nurmijärvi); 1753; 34606; 30743; 228; 907; 618; 60663904
01840; Klaukkala (Nurmijärvi); 2858; 34911; 31323; 347; 1423; 1088; 99776864
01860; Perttula (Nurmijärvi); 1506; 32080; 29737; 237; 796; 473; 48311779
01900; Nurmijärvi Keskus (Nurmijärvi); 7466; 30455; 26814; 1116; 4434; 1916; 227376367
01940; Palojoki (Nurmijärvi); 601; 32507; 28614; 104; 309; 188; 19536721
02100; Tapiola (Espoo); 5483; 40969; 31594; 860; 2399; 2224; 224633124
02110; Otsolahti (Espoo); 2307; 37146; 31969; 378; 990; 939; 85696104
02120; Länsikorkee-Suvikumpu (Espoo); 2485; 39760; 32155; 387; 1054; 1044; 98802621
02130; Pohjois-Tapiola (Espoo); 5089; 44332; 35807; 760; 1797; 2532; 225606104
02140; Laajalahti (Espoo); 2739; 42274; 33943; 428; 1047; 1264; 115787942
02150; Otaniemi (Espoo); 4304; 14329; 12393; 2653; 1415; 236; 61672781
02160; Westend (Espoo); 2518; 89594; 42920; 398; 608; 1512; 225597402
02170; Haukilahti (Espoo); 4486; 48199; 35049; 671; 1642; 2173; 216220484
02180; Mankkaa (Espoo); 5036; 46057; 38617; 655; 1619; 2762; 231941632
02200; Niittykumpu (Espoo); 10436; 35705; 29885; 1659; 4998; 3779; 372622034
02210; Olari (Espoo); 9387; 32967; 29164; 1456; 4772; 3159; 309464373
02230; Matinkylä (Espoo); 18162; 34946; 27363; 3450; 9083; 5629; 634685756
02240; Friisilä (Espoo); 1881; 47246; 37095; 259; 650; 972; 88869256
02250; Henttaa (Espoo); 4846; 30760; 26072; 1053; 2560; 1233; 149061794
02260; Kaitaa (Espoo); 2692; 38570; 29860; 432; 1283; 977; 103830246
02270; Finnoo-Eestinmalmi (Espoo); 2136; 38056; 31490; 372; 893; 871; 81287383
02280; Malminmäki-Eestinlaakso (Espoo); 3525; 34923; 29945; 560; 1747; 1218; 123104823
02290; Puolarmetsän sairaala (Espoo); 0; 0; 0; 0; 0; 0; 0
02300; Nöykkiönpuro (Espoo); 1897; 47245; 37568; 262; 642; 993; 89623887
02320; Espoonlahti (Espoo); 13913; 29940; 26309; 2449; 7751; 3713; 416560399
02330; Saunalahti-Kattilalaakso (Espoo); 9058; 39376; 30045; 1474; 4134; 3450; 356667685
02340; Latokaski (Espoo); 3426; 36074; 32458; 425; 1612; 1389; 123588446
02360; Soukka (Espoo); 7660; 38851; 28391; 1302; 3782; 2576; 297594867
02380; Suvisaaristo (Espoo); 511; 87485; 35505; 102; 159; 250; 44705018
02390; Sarvvik (Kirkkonummi); 954; 57719; 29319; 121; 501; 332; 55063533
02400; Kirkkonummi Keskus (Kirkkonummi); 9984; 30429; 26605; 1566; 5765; 2653; 303798987
02410; Gesterby (Kirkkonummi); 1674; 23725; 21902; 358; 1085; 231; 39714827
02420; Jorvas (Kirkkonummi); 1371; 40222; 31704; 219; 586; 566; 55143867
02430; Masala (Kirkkonummi); 3721; 27870; 25549; 608; 2279; 834; 103704818
02440; Luoma (Kirkkonummi); 485; 38833; 32185; 82; 195; 208; 18833866
02450; Sundsberg (Kirkkonummi); 1516; 43133; 39142; 140; 504; 872; 65390232
02460; Kantvik (Kirkkonummi); 1505; 32998; 29922; 202; 799; 504; 49661543
02470; Upinniemi (Kirkkonummi); 242; 26629; 26589; 28; 176; 38; 6444151
02480; Porkkala (Kirkkonummi); 3546; 36408; 31281; 496; 1645; 1405; 129101156
02490; Pikkala (Siuntio); 232; 27109; 25626; 44; 136; 52; 6289343
02510; Oitmäki (Kirkkonummi); 369; 35282; 29278; 76; 163; 130; 13019059
02520; Lapinkylä (Kirkkonummi); 630; 34416; 28958; 113; 308; 209; 21681890
02540; Kylmälä (Kirkkonummi); 480; 40258; 28447; 83; 248; 149; 19323948
02550; Evitskog (Kirkkonummi); 671; 33046; 27611; 131; 344; 196; 22173615
02570; Siuntio Kirkonkylä (Siuntio); 1027; 29988; 27943; 197; 553; 277; 30797890
02580; Siuntio Asemanseutu (Siuntio); 2758; 31970; 28224; 442; 1483; 833; 88173365
02590; Lappers (Siuntio); 182; 34407; 28046; 25; 96; 61; 6262153
02600; Etelä-Leppävaara (Espoo); 13175; 29175; 26085; 2585; 7291; 3299; 384387044
02610; Kilo (Espoo); 5284; 29626; 25841; 1188; 2648; 1448; 156544952
02620; Karakallio (Espoo); 6496; 32337; 27896; 1121; 3337; 2038; 210060150
02630; Nihtisilta (Espoo); 2641; 33549; 29397; 419; 1288; 934; 88603627
02650; Pohjois-Leppävaara (Espoo); 9636; 30803; 27800; 1630; 5155; 2851; 296817644
02660; Lintuvaara (Espoo); 4569; 38245; 32314; 802; 1804; 1963; 174743194
02680; Uusmäki (Espoo); 2685; 40731; 34457; 294; 1142; 1249; 109363196
02700; Kauniainen (Kauniainen); 7858; 60283; 35298; 1184; 2835; 3839; 473700561
02710; Viherlaakso (Espoo); 4996; 33572; 29109; 784; 2538; 1674; 167724245
02720; Lähderanta (Espoo); 2263; 34882; 29771; 310; 1152; 801; 78938293
02730; Jupperi (Espoo); 3515; 46848; 36464; 525; 1200; 1790; 164671511
02740; Bemböle-Pakankylä (Espoo); 2349; 35004; 29337; 396; 1189; 764; 82224558
02750; Sepänkylä-Kuurinniitty (Espoo); 4971; 39606; 31335; 786; 2157; 2028; 196879587
02760; Tuomarila-Suvela (Espoo); 11371; 28009; 25931; 2273; 6321; 2777; 318492131
02770; Espoon Keskus (Espoo); 8588; 27307; 24406; 1908; 4721; 1959; 234510881
02780; Kauklahti (Espoo); 9555; 37047; 31239; 1378; 4481; 3696; 353985790
02810; Gumböle-Karhusuo (Espoo); 1277; 37701; 33043; 163; 568; 546; 48144812
02820; Nupuri-Nuuksio (Espoo); 1324; 38768; 31358; 199; 611; 514; 51328517
02860; Siikajärvi (Espoo); 513; 31892; 27360; 91; 261; 161; 16360699
02880; Veikkola (Kirkkonummi); 4272; 37402; 31451; 622; 1953; 1697; 159781054
02920; Niipperi (Espoo); 4110; 36245; 32190; 537; 1854; 1719; 148965850
02940; Lippajärvi-Järvenperä (Espoo); 8161; 35070; 30010; 1184; 4060; 2917; 286207031
02970; Kalajärvi (Espoo); 2775; 34992; 31094; 399; 1303; 1073; 97102044
02980; Lakisto (Espoo); 207; 27361; 25429; 39; 121; 47; 5663752
03100; Nummela (Vihti); 12327; 30213; 26729; 1772; 7406; 3149; 372430023
03150; Huhmari (Vihti); 622; 32618; 27940; 98; 331; 193; 20288401
03220; Tervalampi (Vihti); 480; 32024; 28170; 60; 272; 148; 15371541
03250; Ojakkala (Vihti); 1394; 33930; 30044; 188; 730; 476; 47299014
03300; Otalampi (Vihti); 1845; 29805; 28355; 316; 987; 542; 54990140
03320; Selki (Vihti); 252; 28220; 25631; 52; 137; 63; 7111385
03400; Vihti Kirkonkylä (Vihti); 4815; 29514; 26724; 812; 2771; 1232; 142108136
03430; Jokikunta (Vihti); 390; 30678; 28029; 57; 224; 109; 11964551
03600; Karkkila Keskus (Karkkila); 5217; 25325; 22840; 1027; 3402; 788; 132119061
03620; Polari (Karkkila); 1643; 26177; 24238; 328; 1023; 292; 43008373
03710; Uusitalo (Karkkila); 157; 28445; 27555; 31; 91; 35; 4465880
03790; Vihtijärvi (Vihti); 380; 32165; 29028; 60; 202; 118; 12222642
03810; Ikkala (Lohja); 461; 26014; 24026; 91; 294; 76; 11992264
03850; Pusula (Lohja); 1320; 25893; 23355; 298; 780; 242; 34178470
03870; Hyönölä (Lohja); 141; 30146; 25435; 29; 82; 30; 4250632
04130; Sipoo (Sipoo); 6484; 30904; 27781; 942; 3682; 1860; 200378406
