# Age demographics of Finnish population per area code. Data for 2022.
# Data taken from https://www.stat.fi/tup/paavo/index.html
# 
# yht: "Asukkaat yhteensä (HE)"
# male: "Miehet (HE)"
# female: "Naiset (HE)"
# avg: "Asukkaiden keski-ikä (HE)"
# 18_19: "18-19-vuotiaat (HE)"
# 20_24: "20-24-vuotiaat (HE)"
# 25_29: "25-29-vuotiaat (HE)"
# 30_34: "30-34-vuotiaat (HE)"
# 35_39: "35-39-vuotiaat (HE)"
# 40_44: "40-44-vuotiaat (HE)"
# 45_49: "45-49-vuotiaat (HE)"
# 50_54: "50-54-vuotiaat (HE)"
# 55_59: "55-59-vuotiaat (HE)"
# 60_64: "60-64-vuotiaat (HE)"
# 65_69: "65-69-vuotiaat (HE)"
# 70_74: "70-74-vuotiaat (HE)"
# 75_79: "75-79-vuotiaat (HE)"
# 80_84: "80-84-vuotiaat (HE)"
# 85: "85 vuotta täyttäneet (HE)"
#
# CSV-Schema:
# area_code, area_name, yht, male, female, avg, 18_19, 20_24, 25_29, 30_34, 35_39, 40_44, 45_49, 50_54, 55_59, 60_64, 65_69, 70_74, 75_79, 80_84, 85

58300; Savonranta Keskus (Savonlinna); 589; 315; 274; 59; 5; 6; 8; 23; 27; 19; 15; 36; 44; 72; 83; 65; 60; 37; 40
58320; Raikuu (Savonlinna); 153; 80; 73; 55; 0; 2; 4; 7; 6; 4; 5; 10; 25; 27; 13; 15; 13; 6; 1
58350; Villala (Kitee); 171; 104; 67; 59; 2; 4; 3; 2; 3; 9; 7; 5; 24; 28; 28; 17; 12; 9; 8
58360; Säimen (Savonlinna); 147; 83; 64; 63; 1; 1; 3; 3; 3; 2; 7; 8; 19; 20; 13; 18; 24; 13; 5
58390; Rönkönvaara (Savonlinna); 48; 29; 19; 66; 0; 1; 0; 0; 2; 0; 2; 1; 5; 6; 7; 8; 5; 1; 8
58410; Haapakallio (Savonlinna); 608; 319; 289; 42; 9; 15; 29; 34; 41; 37; 37; 56; 45; 40; 28; 37; 39; 6; 6
58420; Silvola (Savonlinna); 304; 168; 136; 42; 6; 6; 14; 16; 21; 24; 22; 18; 21; 13; 23; 20; 13; 7; 6
58430; Kulennoinen (Savonlinna); 433; 224; 209; 47; 8; 5; 12; 16; 35; 31; 15; 26; 40; 44; 44; 26; 24; 16; 8
58450; Punkaharju (Savonlinna); 389; 198; 191; 50; 2; 9; 18; 13; 22; 13; 22; 29; 36; 45; 31; 31; 27; 15; 13
58500; Punkasalmi (Savonlinna); 1433; 704; 729; 54; 13; 31; 47; 57; 64; 67; 64; 78; 99; 131; 141; 138; 141; 80; 96
58520; Hiukkajoki (Savonlinna); 263; 139; 124; 54; 5; 2; 1; 9; 10; 12; 20; 7; 20; 26; 37; 38; 18; 12; 10
58550; Putikko (Savonlinna); 371; 197; 174; 54; 7; 11; 7; 13; 19; 21; 13; 30; 33; 48; 30; 32; 32; 15; 22
58570; Ruhvana (Savonlinna); 67; 37; 30; 55; 4; 1; 0; 1; 4; 3; 3; 6; 2; 3; 12; 10; 3; 4; 4
58580; Vuoriniemi (Savonlinna); 80; 48; 32; 57; 1; 1; 1; 3; 2; 3; 3; 6; 7; 11; 13; 11; 5; 4; 2
58610; Telakanava (Sulkava); 123; 63; 60; 51; 3; 4; 5; 7; 3; 7; 3; 8; 17; 10; 11; 12; 9; 6; 3
58620; Lohilahti (Sulkava); 222; 111; 111; 57; 5; 4; 5; 2; 3; 12; 15; 13; 17; 29; 25; 31; 16; 11; 12
58650; Kiviapaja (Savonlinna); 75; 43; 32; 60; 1; 1; 3; 1; 4; 1; 1; 2; 13; 9; 13; 7; 6; 7; 3
58680; Piojärvi (Savonlinna); 43; 25; 18; 56; 0; 0; 1; 3; 1; 1; 6; 2; 0; 6; 7; 5; 4; 2; 1
58690; Ala-Särkilahti-Piojärvi (Savonlinna); 90; 52; 38; 55; 3; 1; 3; 2; 5; 4; 4; 5; 7; 3; 15; 17; 6; 3; 3
58700; Sulkava Keskus (Sulkava); 1881; 927; 954; 55; 31; 48; 56; 80; 69; 69; 79; 108; 139; 184; 202; 209; 165; 113; 113
58720; Kaartilankoski (Sulkava); 253; 140; 113; 52; 9; 8; 5; 11; 15; 9; 17; 13; 17; 33; 27; 22; 22; 10; 9
58770; Pihlajalahti (Savonlinna); 202; 111; 91; 53; 0; 4; 5; 12; 4; 18; 8; 8; 17; 18; 13; 30; 17; 11; 7
58810; Kallislahti (Savonlinna); 303; 160; 143; 47; 9; 9; 13; 16; 16; 23; 18; 20; 21; 20; 26; 24; 19; 6; 12
58830; Parkumäki (Rantasalmi); 264; 131; 133; 47; 4; 11; 8; 11; 14; 13; 12; 18; 20; 20; 26; 24; 24; 8; 2
58850; Hiltula (Rantasalmi); 95; 51; 44; 51; 0; 1; 3; 8; 6; 4; 2; 3; 10; 9; 15; 7; 2; 6; 4
58900; Rantasalmi Keskus (Rantasalmi); 2136; 1052; 1084; 54; 33; 61; 57; 90; 87; 82; 98; 133; 143; 211; 234; 206; 166; 118; 141
58910; Rantasalmi Asemanseutu (Rantasalmi); 176; 96; 80; 48; 2; 4; 4; 14; 7; 5; 10; 7; 17; 17; 16; 19; 11; 7; 3
58920; Kolkontaipale (Rantasalmi); 309; 168; 141; 51; 6; 4; 10; 11; 17; 18; 19; 20; 33; 34; 25; 39; 22; 10; 3
58940; Tuusmäki (Rantasalmi); 216; 120; 96; 49; 2; 3; 10; 12; 14; 11; 22; 15; 19; 23; 20; 14; 12; 7; 3
59100; Parikkala Keskus (Parikkala); 1958; 953; 1005; 55; 25; 36; 39; 60; 86; 90; 89; 130; 149; 172; 169; 237; 186; 131; 119
59130; Koitsanlahti (Parikkala); 156; 86; 70; 51; 2; 1; 5; 2; 7; 8; 7; 7; 14; 18; 12; 14; 10; 11; 8
59210; Melkoniemi (Parikkala); 132; 75; 57; 54; 1; 3; 3; 5; 3; 3; 3; 12; 17; 18; 11; 17; 9; 4; 6
59310; Särkisalmi (Parikkala); 737; 379; 358; 56; 6; 12; 12; 32; 29; 25; 32; 46; 83; 70; 74; 94; 77; 38; 32
59320; Haapaoja (Parikkala); 81; 38; 43; 63; 1; 1; 2; 4; 1; 4; 3; 3; 5; 9; 10; 13; 11; 8; 4
59410; Kirjavala (Parikkala); 360; 192; 168; 54; 4; 4; 8; 18; 19; 14; 19; 18; 27; 30; 45; 35; 35; 23; 12
59510; Maironiemi (Parikkala); 326; 161; 165; 58; 3; 2; 16; 15; 8; 11; 18; 14; 25; 42; 39; 37; 16; 20; 32
59520; Saari (Parikkala); 115; 56; 59; 50; 0; 3; 7; 8; 5; 5; 1; 3; 13; 9; 11; 14; 13; 5; 0
59530; Mikkolanniemi (Parikkala); 67; 35; 32; 63; 1; 0; 1; 2; 0; 0; 3; 4; 10; 7; 11; 8; 7; 7; 3
59610; Tarnala (Parikkala); 158; 84; 74; 55; 0; 3; 3; 2; 5; 11; 5; 13; 21; 26; 14; 15; 15; 6; 3
59710; Kummunkylä (Parikkala); 80; 43; 37; 55; 1; 1; 1; 0; 5; 4; 5; 7; 9; 12; 14; 4; 4; 2; 3
59720; Niukkala (Parikkala); 126; 71; 55; 58; 1; 4; 4; 6; 2; 5; 8; 3; 10; 15; 15; 18; 13; 4; 9
59730; Uukuniemi (Parikkala); 84; 46; 38; 57; 1; 1; 1; 0; 1; 4; 2; 6; 2; 10; 10; 16; 6; 7; 4
59800; Kesälahti Keskus (Kitee); 1362; 678; 684; 56; 15; 16; 29; 56; 48; 59; 63; 85; 106; 129; 167; 115; 115; 99; 93
59810; Suurikylä (Kitee); 79; 43; 36; 61; 0; 0; 1; 2; 2; 2; 3; 7; 9; 13; 13; 10; 6; 6; 1
59820; Purujärvi-Rajavaara (Kitee); 129; 70; 59; 58; 1; 2; 3; 3; 5; 3; 7; 12; 11; 17; 24; 19; 3; 5; 6
60100; Seinäjoki Keskus (Seinäjoki); 11333; 5147; 6186; 47; 358; 1530; 1152; 774; 536; 398; 414; 481; 566; 657; 736; 778; 731; 569; 627
60120; Pohja (Seinäjoki); 2654; 1296; 1358; 43; 47; 252; 191; 185; 179; 177; 129; 138; 151; 178; 200; 156; 127; 67; 48
60150; Kasperi (Seinäjoki); 4407; 2209; 2198; 43; 107; 222; 303; 343; 301; 291; 248; 199; 267; 246; 265; 319; 265; 128; 64
60200; Törnävä (Seinäjoki); 12543; 6204; 6339; 37; 348; 768; 976; 1064; 1032; 899; 742; 659; 700; 650; 569; 456; 281; 148; 146
60220; Huhtala (Seinäjoki); 1828; 777; 1051; 48; 38; 128; 141; 127; 100; 72; 95; 98; 97; 155; 141; 130; 131; 74; 91
60280; Eskoon Keskuslaitosalue (Seinäjoki); 59; 23; 36; 49; 2; 7; 2; 6; 2; 3; 4; 3; 6; 3; 11; 5; 2; 1; 0
60320; Alakylä-Jouppi (Seinäjoki); 7456; 3669; 3787; 40; 223; 674; 582; 471; 457; 439; 427; 466; 454; 411; 393; 403; 323; 154; 102
60420; Impivaara (Seinäjoki); 1388; 706; 682; 35; 39; 33; 41; 113; 114; 104; 119; 97; 90; 64; 43; 33; 31; 12; 13
60450; Munakka (Ilmajoki); 411; 212; 199; 41; 7; 14; 16; 28; 28; 37; 34; 23; 15; 25; 20; 29; 21; 10; 5
60510; Hyllykallio (Seinäjoki); 9368; 4648; 4720; 37; 216; 425; 692; 768; 807; 726; 562; 458; 534; 457; 397; 345; 247; 130; 123
60550; Nurmo Keskus (Seinäjoki); 4319; 2115; 2204; 41; 122; 191; 200; 241; 277; 299; 294; 240; 255; 247; 258; 237; 167; 140; 106
60560; Halkosaari (Seinäjoki); 681; 364; 317; 35; 15; 18; 41; 55; 61; 62; 61; 31; 36; 37; 24; 20; 5; 5; 3
60640; Kurjenneva (Seinäjoki); 703; 376; 327; 38; 23; 16; 26; 34; 53; 63; 47; 49; 41; 43; 39; 35; 13; 10; 4
60720; Tuomikylä (Ilmajoki); 2417; 1242; 1175; 35; 47; 74; 196; 189; 200; 199; 163; 129; 115; 88; 86; 80; 59; 26; 31
60760; Pojanluoma (Ilmajoki); 1025; 535; 490; 41; 24; 38; 42; 78; 60; 78; 66; 54; 63; 75; 73; 57; 28; 15; 20
60800; Ilmajoki Keskus (Ilmajoki); 5945; 2894; 3051; 44; 145; 279; 296; 312; 360; 359; 354; 305; 336; 348; 411; 405; 327; 180; 262
61100; Peräseinäjoki Keskus (Seinäjoki); 1897; 942; 955; 49; 31; 50; 90; 75; 99; 101; 111; 92; 113; 131; 173; 188; 118; 93; 97
61110; Vuolle (Seinäjoki); 189; 94; 95; 45; 3; 3; 4; 12; 13; 11; 16; 10; 11; 14; 11; 16; 11; 5; 6
61120; Louko (Seinäjoki); 673; 354; 319; 40; 22; 19; 27; 41; 44; 58; 46; 43; 47; 37; 45; 23; 33; 11; 9
61140; Pasto (Seinäjoki); 119; 61; 58; 47; 2; 0; 5; 7; 6; 8; 5; 8; 7; 11; 14; 8; 5; 2; 5
61150; Sydänmaa (Alavus); 74; 36; 38; 38; 1; 3; 5; 1; 4; 5; 1; 3; 3; 6; 5; 7; 3; 1; 1
61160; Koura (Seinäjoki); 539; 275; 264; 45; 5; 24; 13; 18; 32; 38; 49; 34; 36; 33; 40; 32; 28; 22; 13
61170; Sääskiniemi (Alavus); 262; 142; 120; 45; 4; 11; 12; 16; 15; 9; 11; 20; 26; 27; 18; 14; 13; 7; 8
61180; Haapaluoma (Seinäjoki); 197; 104; 93; 51; 5; 2; 2; 5; 6; 19; 5; 14; 18; 30; 22; 11; 12; 8; 7
61220; Myllysalo (Kurikka); 225; 124; 101; 45; 8; 4; 8; 11; 15; 14; 17; 20; 15; 18; 16; 11; 11; 7; 7
61230; Luopa (Kurikka); 629; 327; 302; 45; 14; 25; 16; 28; 37; 39; 45; 47; 40; 57; 48; 47; 24; 16; 19
61250; Jalasto (Kurikka); 276; 149; 127; 46; 9; 12; 9; 15; 14; 19; 15; 22; 24; 16; 27; 19; 15; 7; 5
61270; Luopajärvi (Kurikka); 567; 302; 265; 41; 16; 31; 24; 41; 23; 42; 40; 29; 47; 40; 33; 27; 21; 9; 12
61280; Jokipii (Kurikka); 478; 247; 231; 49; 13; 13; 6; 24; 32; 18; 36; 34; 45; 38; 48; 50; 28; 15; 8
61290; Taivalmaa (Kurikka); 111; 56; 55; 43; 1; 3; 4; 8; 8; 5; 7; 8; 10; 8; 4; 7; 4; 3; 5
61300; Kurikka Keskus (Kurikka); 6370; 3055; 3315; 48; 140; 240; 266; 315; 354; 340; 336; 360; 400; 438; 469; 571; 456; 236; 274
61310; Panttila (Kurikka); 668; 340; 328; 45; 13; 26; 29; 42; 38; 43; 30; 38; 59; 53; 62; 44; 29; 19; 13
61330; Koskenkorva (Ilmajoki); 1922; 998; 924; 45; 34; 82; 80; 106; 94; 125; 104; 119; 141; 164; 155; 131; 88; 56; 54
61340; Nopankylä (Ilmajoki); 233; 122; 111; 46; 4; 8; 10; 6; 6; 18; 14; 13; 16; 25; 22; 26; 13; 2; 3
61350; Huissi (Ilmajoki); 342; 184; 158; 46; 4; 12; 15; 15; 31; 15; 17; 19; 40; 33; 23; 16; 19; 10; 10
61360; Mieto (Kurikka); 943; 503; 440; 46; 21; 34; 42; 49; 45; 53; 57; 59; 92; 78; 94; 47; 45; 26; 26
61370; Lohiluoma (Kurikka); 304; 171; 133; 48; 4; 8; 10; 23; 12; 15; 17; 24; 18; 29; 26; 25; 17; 13; 9
61380; Polvenkylä (Kurikka); 164; 93; 71; 43; 4; 7; 1; 14; 13; 9; 10; 10; 16; 8; 13; 9; 6; 5; 3
61400; Ylistaro Keskus (Seinäjoki); 1910; 928; 982; 50; 37; 52; 66; 73; 98; 119; 111; 108; 128; 128; 147; 194; 112; 102; 117
61410; Ylistaro Asemanseutu (Seinäjoki); 710; 373; 337; 44; 14; 23; 34; 51; 43; 43; 46; 45; 55; 49; 49; 49; 31; 21; 18
61430; Isorehto (Seinäjoki); 380; 205; 175; 46; 13; 11; 11; 17; 18; 22; 22; 32; 39; 28; 24; 29; 19; 11; 11
61440; Untamala (Seinäjoki); 151; 84; 67; 52; 2; 3; 3; 7; 6; 8; 11; 6; 7; 16; 16; 19; 15; 6; 3
61450; Kylänpää (Seinäjoki); 500; 260; 240; 51; 9; 17; 19; 23; 14; 23; 27; 31; 41; 49; 45; 47; 29; 26; 25
61460; Hanhikoski (Seinäjoki); 269; 131; 138; 44; 2; 3; 3; 7; 20; 24; 12; 18; 10; 22; 24; 20; 13; 7; 9
61470; Kitinoja (Seinäjoki); 443; 233; 210; 38; 6; 5; 17; 22; 25; 35; 36; 15; 25; 34; 31; 29; 11; 5; 5
61500; Isokyrö Keskus (Isokyrö); 2605; 1278; 1327; 47; 60; 94; 96; 120; 125; 136; 136; 154; 188; 181; 201; 198; 143; 124; 132
61520; Lehmäjoki (Isokyrö); 195; 107; 88; 50; 4; 3; 3; 9; 9; 9; 11; 20; 14; 22; 18; 20; 14; 4; 4
61550; Orismala (Isokyrö); 581; 319; 262; 48; 13; 17; 15; 22; 29; 32; 37; 38; 48; 55; 46; 43; 37; 29; 9
61560; Orisberg (Isokyrö); 46; 26; 20; 50; 0; 1; 1; 1; 6; 2; 2; 3; 5; 4; 5; 5; 0; 4; 0
61600; Jalasjärvi Keskus (Kurikka); 3722; 1773; 1949; 50; 87; 145; 131; 154; 174; 189; 180; 205; 252; 257; 297; 355; 270; 205; 185
61630; Hirvijärvi (Kurikka); 278; 146; 132; 44; 2; 4; 6; 15; 25; 17; 23; 15; 14; 24; 24; 17; 16; 6; 5
61640; Ala-Valli (Kurikka); 200; 107; 93; 47; 3; 6; 10; 16; 11; 7; 11; 10; 17; 22; 21; 16; 5; 9; 4
61650; Kalakoski (Seinäjoki); 313; 164; 149; 51; 4; 6; 8; 8; 18; 24; 16; 15; 29; 30; 40; 30; 19; 9; 10
61680; Mantila (Kurikka); 216; 112; 104; 48; 8; 8; 8; 11; 6; 17; 18; 15; 15; 13; 11; 20; 18; 7; 6
61710; Pentinmäki (Kurikka); 278; 150; 128; 43; 5; 5; 17; 12; 13; 18; 13; 17; 24; 25; 22; 15; 9; 11; 6
61720; Koskue (Kurikka); 498; 264; 234; 48; 5; 18; 12; 22; 25; 37; 23; 34; 40; 43; 45; 47; 30; 21; 11
61730; Yli-Valli (Kurikka); 208; 116; 92; 53; 4; 1; 7; 8; 9; 10; 14; 13; 18; 20; 25; 28; 13; 5; 8
61760; Ilvesjoki (Kurikka); 288; 154; 134; 47; 5; 7; 26; 9; 10; 13; 13; 24; 30; 22; 16; 12; 22; 15; 9
61800; Kauhajoki Keskus (Kauhajoki); 7809; 3786; 4023; 47; 210; 307; 361; 388; 435; 440; 415; 433; 576; 538; 598; 653; 467; 296; 297
61810; Luomankylä (Kauhajoki); 278; 157; 121; 47; 4; 9; 9; 16; 20; 9; 14; 18; 21; 23; 20; 19; 15; 11; 13
61820; Kainasto (Kauhajoki); 548; 288; 260; 47; 21; 15; 19; 17; 34; 44; 41; 33; 33; 52; 37; 45; 27; 23; 16
61840; Norinkylä (Teuva); 261; 144; 117; 53; 6; 11; 9; 8; 14; 10; 14; 24; 18; 20; 34; 24; 23; 12; 9
61850; Kauhajoki Asemanseutu (Kauhajoki); 2014; 1036; 978; 47; 43; 51; 82; 103; 115; 115; 109; 141; 152; 137; 171; 171; 120; 58; 58
61860; Harja (Kauhajoki); 191; 97; 94; 45; 5; 13; 11; 4; 9; 15; 9; 13; 11; 14; 21; 12; 9; 8; 3
61880; Ikkeläjärvi (Kauhajoki); 170; 92; 78; 47; 4; 7; 4; 1; 7; 9; 12; 16; 17; 17; 9; 11; 12; 5; 5
61910; Nummijärvi (Kauhajoki); 233; 125; 108; 53; 5; 9; 6; 6; 10; 5; 15; 15; 20; 23; 28; 18; 32; 8; 5
61920; Nummikoski (Kauhajoki); 61; 33; 28; 48; 0; 3; 3; 4; 2; 2; 2; 9; 9; 5; 9; 1; 1; 1; 2
61940; Hyyppä (Kauhajoki); 272; 152; 120; 48; 7; 15; 11; 7; 13; 17; 21; 20; 26; 13; 18; 20; 29; 4; 8
61950; Juonikylä (Kauhajoki); 150; 83; 67; 52; 1; 3; 2; 10; 4; 5; 10; 12; 15; 13; 12; 16; 15; 7; 3
61960; Kyrönlatva (Kauhajoki); 128; 71; 57; 56; 4; 5; 5; 1; 4; 5; 5; 6; 12; 15; 16; 10; 11; 8; 10
61980; Päntäne (Kauhajoki); 787; 436; 351; 48; 18; 35; 30; 38; 44; 37; 43; 60; 54; 67; 68; 69; 37; 35; 30
62100; Lapua Keskus (Lapua); 10771; 5226; 5545; 44; 290; 444; 459; 558; 687; 695; 722; 618; 695; 639; 674; 714; 519; 374; 385
62130; Hellanmaa (Lapua); 460; 242; 218; 47; 15; 10; 8; 17; 32; 21; 26; 37; 32; 35; 39; 48; 26; 16; 6
62150; Rintakangas (Kauhava); 122; 69; 53; 45; 2; 1; 4; 8; 10; 9; 6; 8; 7; 14; 12; 6; 1; 3; 5
62160; Karhunkylä (Lapua); 542; 290; 252; 45; 7; 21; 15; 31; 20; 28; 44; 45; 36; 31; 34; 47; 30; 13; 20
62165; Tiisteenjoki (Lapua); 315; 166; 149; 48; 11; 10; 9; 8; 15; 19; 25; 28; 15; 22; 23; 31; 29; 6; 8
62170; Lakaluoma (Lapua); 254; 132; 122; 50; 4; 6; 10; 8; 9; 11; 9; 12; 24; 32; 25; 22; 17; 12; 9
62175; Ylikylä-Mäenpää (Lapua); 117; 64; 53; 54; 3; 2; 4; 4; 3; 4; 6; 8; 5; 14; 18; 14; 6; 7; 4
62185; Mäki-Paavola (Lapua); 119; 64; 55; 46; 2; 5; 3; 8; 9; 3; 5; 10; 14; 12; 8; 4; 11; 3; 1
62190; Ruha (Lapua); 571; 311; 260; 43; 14; 28; 22; 27; 41; 31; 40; 44; 44; 44; 46; 36; 19; 14; 7
62200; Kauhava Keskus (Kauhava); 5568; 2747; 2821; 47; 144; 197; 234; 267; 301; 299; 325; 323; 357; 389; 408; 445; 325; 223; 266
62220; Pernaa (Kauhava); 395; 212; 183; 47; 11; 15; 11; 18; 20; 13; 24; 30; 37; 40; 30; 15; 25; 13; 17
62230; Jylhä (Kauhava); 363; 191; 172; 48; 10; 8; 10; 9; 21; 27; 18; 26; 38; 30; 19; 25; 21; 17; 15
62240; Huhmarkoski (Kauhava); 457; 245; 212; 55; 11; 14; 5; 14; 14; 16; 22; 35; 42; 45; 46; 60; 35; 24; 25
62260; Hirvijoki (Kauhava); 169; 92; 77; 48; 6; 4; 3; 9; 9; 7; 13; 14; 16; 11; 11; 17; 12; 2; 6
62280; Mustamaa (Lapua); 121; 68; 53; 42; 3; 0; 6; 13; 9; 6; 4; 2; 6; 21; 4; 9; 3; 2; 3
62290; Hirvikylä (Lapua); 234; 116; 118; 49; 6; 4; 2; 10; 12; 15; 20; 14; 28; 17; 18; 14; 18; 14; 4
62295; Kauhajärvi (Lapua); 384; 206; 178; 52; 5; 10; 7; 7; 17; 24; 18; 33; 21; 41; 42; 49; 20; 9; 20
62300; Härmä (Kauhava); 2254; 1112; 1142; 47; 61; 66; 87; 86; 111; 133; 154; 132; 153; 144; 167; 196; 126; 85; 104
62310; Voltti (Kauhava); 977; 510; 467; 49; 23; 26; 37; 45; 39; 56; 62; 61; 70; 74; 76; 86; 66; 44; 41
62340; Kuoppa-Vakkuri (Kauhava); 86; 45; 41; 52; 1; 4; 9; 5; 3; 2; 0; 3; 11; 8; 8; 9; 4; 2; 8
62350; Ekola (Kauhava); 103; 52; 51; 48; 3; 3; 4; 4; 4; 9; 4; 2; 7; 9; 11; 8; 5; 4; 6
62370; Kangasto (Kauhava); 152; 77; 75; 38; 8; 7; 9; 9; 9; 10; 11; 8; 4; 12; 7; 2; 10; 3; 2
62375; Ylihärmä Keskus-Vesiluoma (Kauhava); 2286; 1166; 1120; 49; 49; 84; 80; 114; 120; 127; 137; 125; 190; 166; 165; 153; 161; 102; 124
62380; Kosolankylä (Kauhava); 190; 99; 91; 52; 4; 3; 6; 9; 7; 8; 12; 8; 16; 16; 20; 12; 9; 14; 16
62395; Petterinmäki (Vöyri); 125; 71; 54; 51; 2; 5; 5; 3; 5; 11; 8; 4; 10; 8; 6; 13; 12; 11; 3
62410; Rintala (Kauhava); 290; 151; 139; 47; 7; 7; 20; 17; 6; 14; 16; 21; 21; 29; 16; 29; 17; 11; 5
62420; Kortesjärvi Keskus (Kauhava); 893; 456; 437; 51; 17; 40; 31; 41; 35; 41; 30; 44; 79; 84; 63; 78; 57; 47; 65
62430; Peltotupa (Kauhava); 136; 68; 68; 44; 3; 6; 7; 10; 9; 2; 3; 6; 16; 13; 3; 6; 16; 4; 3
62435; Pirttinen (Kauhava); 108; 55; 53; 52; 1; 1; 3; 2; 5; 7; 5; 4; 8; 16; 15; 10; 6; 4; 4
62440; Perkiömäki (Kauhava); 92; 56; 36; 53; 1; 2; 11; 3; 2; 6; 3; 2; 6; 9; 13; 14; 6; 3; 3
62470; Purmojärvi (Kauhava); 373; 198; 175; 50; 10; 10; 10; 14; 22; 27; 18; 12; 32; 29; 35; 34; 30; 12; 18
62500; Evijärvi Keskus (Evijärvi); 1451; 727; 724; 47; 24; 42; 47; 79; 108; 79; 75; 79; 87; 101; 112; 83; 109; 53; 71
62510; Kuoppa-aho (Evijärvi); 288; 138; 150; 46; 5; 3; 19; 8; 15; 23; 12; 14; 23; 29; 25; 12; 22; 6; 10
62520; Kautiainen (Evijärvi); 126; 69; 57; 51; 5; 2; 2; 9; 5; 7; 5; 12; 7; 13; 10; 11; 12; 6; 3
62540; Vasikka-aho (Evijärvi); 256; 134; 122; 49; 3; 5; 6; 11; 10; 16; 9; 9; 27; 25; 35; 18; 12; 12; 9
62570; Särkilä (Evijärvi); 178; 95; 83; 50; 5; 5; 7; 3; 9; 13; 12; 14; 20; 10; 14; 17; 9; 7; 7
62600; Lappajärvi Keskus (Lappajärvi); 1683; 840; 843; 49; 31; 37; 50; 72; 89; 90; 71; 97; 87; 135; 159; 155; 131; 64; 92
62610; Tarvola (Lappajärvi); 122; 63; 59; 53; 0; 2; 4; 11; 4; 4; 5; 5; 7; 16; 13; 12; 6; 11; 5
62620; Ala-Seppä (Lappajärvi); 154; 76; 78; 55; 1; 6; 2; 1; 2; 4; 10; 7; 18; 23; 16; 13; 13; 9; 8
62630; Karvala (Lappajärvi); 271; 133; 138; 56; 3; 3; 2; 10; 11; 10; 9; 13; 13; 40; 40; 26; 24; 16; 16
62640; Savonkylä (Lappajärvi); 100; 53; 47; 55; 1; 1; 2; 4; 8; 2; 1; 4; 11; 12; 7; 8; 8; 9; 8
62660; Itäkylä (Lappajärvi); 485; 253; 232; 53; 14; 8; 12; 21; 25; 14; 23; 30; 38; 49; 55; 45; 45; 21; 22
62710; Kurejoki (Alajärvi); 727; 383; 344; 44; 32; 33; 28; 22; 39; 48; 48; 44; 51; 49; 40; 47; 33; 30; 26
62720; Sissala (Alajärvi); 296; 143; 153; 40; 9; 9; 11; 19; 19; 10; 15; 13; 22; 18; 29; 21; 7; 4; 6
62730; Haukkala (Alajärvi); 205; 112; 93; 40; 3; 5; 10; 13; 14; 8; 3; 5; 24; 11; 15; 16; 8; 5; 3
62740; Koskenvarsi (Alajärvi); 201; 102; 99; 44; 7; 8; 4; 9; 10; 10; 17; 7; 14; 16; 21; 17; 9; 4; 3
62750; Saukonkylä (Alajärvi); 173; 91; 82; 54; 1; 3; 4; 3; 6; 13; 8; 4; 16; 21; 23; 13; 12; 11; 9
62760; Menkijärvi (Alajärvi); 200; 107; 93; 48; 4; 6; 3; 4; 10; 7; 6; 9; 9; 31; 17; 23; 10; 7; 8
62800; Vimpeli Keskus (Vimpeli); 2072; 1046; 1026; 49; 44; 67; 57; 84; 93; 130; 119; 123; 150; 162; 203; 179; 145; 76; 80
62810; Savonjoki (Vimpeli); 105; 57; 48; 49; 0; 2; 1; 5; 8; 7; 2; 7; 10; 10; 11; 11; 5; 2; 4
62830; Luoma-Aho (Alajärvi); 301; 157; 144; 43; 7; 11; 15; 11; 14; 21; 17; 12; 15; 18; 26; 32; 13; 1; 12
62840; Lakaniemi-Pokela (Vimpeli); 42; 21; 21; 52; 0; 1; 1; 0; 2; 2; 2; 1; 5; 9; 8; 2; 2; 1; 0
62860; Sahi (Vimpeli); 175; 87; 88; 48; 7; 2; 4; 6; 6; 11; 12; 6; 18; 16; 12; 13; 8; 9; 9
62870; Vinni (Vimpeli); 40; 21; 19; 53; 1; 1; 0; 3; 2; 2; 4; 0; 7; 4; 7; 2; 2; 1; 1
62880; Sääksvesi-Vinni (Vimpeli); 245; 146; 99; 51; 3; 10; 13; 12; 7; 14; 11; 10; 20; 30; 24; 24; 10; 8; 16
62900; Alajärvi Keskus (Alajärvi); 4456; 2196; 2260; 46; 107; 203; 158; 202; 195; 227; 222; 243; 305; 346; 320; 374; 248; 173; 195
62920; Levijoki (Alajärvi); 88; 46; 42; 48; 3; 4; 3; 8; 4; 3; 3; 5; 9; 5; 8; 7; 5; 4; 4
62940; Hoisko (Alajärvi); 540; 274; 266; 47; 14; 12; 11; 28; 27; 28; 41; 14; 48; 42; 51; 43; 25; 19; 22
62950; Paalijärvi (Alajärvi); 388; 203; 185; 45; 11; 13; 10; 23; 25; 15; 31; 22; 28; 33; 24; 35; 11; 14; 13
62990; Möksy (Alajärvi); 112; 61; 51; 52; 0; 1; 2; 3; 5; 2; 11; 6; 7; 15; 12; 11; 11; 3; 4
63100; Kuortane Keskus (Kuortane); 1445; 688; 757; 52; 38; 58; 39; 50; 56; 95; 65; 72; 102; 91; 105; 139; 110; 81; 115
63120; Leppälänkylä (Kuortane); 318; 166; 152; 46; 9; 12; 13; 13; 14; 22; 18; 28; 23; 15; 24; 23; 15; 7; 19
