# Occupation of persons in Finland per postal code.
# Data taken from https://www.stat.fi/tup/paavo/index.html
# 
# yht: Asukkaat yhteensä (PT)
# tyol: Työlliset (PT)
# tyot: Työttömät (PT)
# laps: Lapset 0-14-vuotiaat (PT)
# opis: Opiskelijat (PT)
# elak: Eläkeläiset (PT)
# muut: Muut (PT)
# 
# CSV-Schema:
# area_code, area_name, yht, tyol, tyot, laps, opis, elak, muut
# 
02330; Saunalahti-Kattilalaakso (Espoo); 12038; 6046; 495; 2477; 986; 1575; 459
02340; Latokaski (Espoo); 4788; 2384; 121; 1136; 359; 661; 127
02360; Soukka (Espoo); 9624; 4247; 409; 1603; 702; 2227; 436
02380; Suvisaaristo (Espoo); 628; 255; 10; 85; 55; 175; 48
02390; Sarvvik (Kirkkonummi); 1122; 730; 39; 143; 57; 104; 49
02400; Kirkkonummi Keskus (Kirkkonummi); 12505; 5777; 447; 1977; 933; 2938; 433
02410; Gesterby (Kirkkonummi); 1976; 775; 177; 256; 111; 527; 130
02420; Jorvas (Kirkkonummi); 1715; 845; 36; 248; 149; 371; 66
02430; Masala (Kirkkonummi); 4896; 2302; 264; 975; 378; 804; 173
02440; Luoma (Kirkkonummi); 601; 261; 15; 89; 44; 165; 27
02450; Sundsberg (Kirkkonummi); 2377; 1287; 23; 729; 185; 117; 36
02460; Kantvik (Kirkkonummi); 1930; 968; 60; 359; 120; 359; 64
02470; Upinniemi (Kirkkonummi); 255; 153; 8; 8; 13; 70; 3
02480; Porkkala (Kirkkonummi); 4724; 2417; 120; 952; 350; 745; 140
02490; Pikkala (Siuntio); 274; 133; 15; 37; 10; 60; 19
02510; Oitmäki (Kirkkonummi); 455; 238; 9; 72; 22; 96; 18
02520; Lapinkylä (Kirkkonummi); 800; 389; 11; 140; 55; 186; 19
02540; Kylmälä (Kirkkonummi); 564; 300; 22; 60; 40; 126; 16
02550; Evitskog (Kirkkonummi); 848; 398; 23; 135; 58; 191; 43
02570; Siuntio Kirkonkylä (Siuntio); 1269; 624; 40; 186; 87; 285; 47
02580; Siuntio Asemanseutu (Siuntio); 3552; 1659; 105; 638; 247; 809; 94
02590; Lappers (Siuntio); 236; 118; 3; 39; 20; 51; 5
02600; Etelä-Leppävaara (Espoo); 16065; 8469; 818; 2488; 1495; 2006; 789
02610; Kilo (Espoo); 6913; 3284; 391; 1394; 700; 717; 427
02620; Karakallio (Espoo); 8633; 3948; 385; 1729; 732; 1512; 327
02630; Nihtisilta (Espoo); 3504; 1768; 181; 735; 237; 434; 149
02650; Pohjois-Leppävaara (Espoo); 11485; 5959; 613; 1601; 821; 1997; 494
02660; Lintuvaara (Espoo); 6357; 2954; 198; 1467; 651; 791; 296
02680; Uusmäki (Espoo); 3789; 2094; 97; 968; 245; 303; 82
02700; Kauniainen (Kauniainen); 10142; 4423; 268; 1817; 867; 2384; 383
02710; Viherlaakso (Espoo); 6157; 2859; 272; 919; 499; 1400; 208
02720; Lähderanta (Espoo); 2944; 1388; 95; 555; 203; 595; 108
02730; Jupperi (Espoo); 4686; 2208; 91; 913; 425; 906; 143
02740; Bemböle-Pakankylä (Espoo); 3169; 1651; 112; 649; 280; 344; 133
02750; Sepänkylä-Kuurinniitty (Espoo); 6724; 3442; 298; 1441; 608; 699; 236
02760; Tuomarila-Suvela (Espoo); 14914; 6954; 871; 3014; 1206; 2029; 840
02770; Espoon Keskus (Espoo); 10993; 4798; 707; 1987; 1061; 1833; 607
02780; Kauklahti (Espoo); 13442; 6788; 499; 3297; 1048; 1358; 452
02810; Gumböle-Karhusuo (Espoo); 1816; 915; 47; 436; 152; 222; 44
02820; Nupuri-Nuuksio (Espoo); 1707; 850; 46; 310; 120; 322; 59
02860; Siikajärvi (Espoo); 628; 301; 17; 88; 43; 158; 21
02880; Veikkola (Kirkkonummi); 5739; 2894; 101; 1157; 479; 960; 148
02920; Niipperi (Espoo); 5848; 2954; 172; 1427; 475; 656; 164
02940; Lippajärvi-Järvenperä (Espoo); 10696; 5312; 403; 2019; 904; 1703; 355
02970; Kalajärvi (Espoo); 3732; 1857; 127; 757; 309; 591; 91
02980; Lakisto (Espoo); 229; 117; 13; 16; 11; 62; 10
03100; Nummela (Vihti); 15709; 7267; 609; 2782; 960; 3644; 447
03150; Huhmari (Vihti); 738; 380; 29; 86; 43; 188; 12
03220; Tervalampi (Vihti); 568; 277; 12; 70; 28; 168; 13
03250; Ojakkala (Vihti); 1882; 944; 53; 397; 127; 319; 42
03300; Otalampi (Vihti); 2376; 1166; 77; 426; 148; 487; 72
03320; Selki (Vihti); 317; 147; 10; 48; 22; 78; 12
03400; Vihti Kirkonkylä (Vihti); 6117; 2846; 229; 1034; 379; 1455; 174
03430; Jokikunta (Vihti); 514; 253; 18; 105; 32; 98; 8
03600; Karkkila Keskus (Karkkila); 6344; 2589; 267; 893; 375; 2036; 184
03620; Polari (Karkkila); 2007; 892; 103; 286; 121; 543; 62
03710; Uusitalo (Karkkila); 200; 84; 12; 36; 9; 52; 7
03790; Vihtijärvi (Vihti); 471; 221; 21; 73; 23; 125; 8
03810; Ikkala (Lohja); 529; 234; 25; 51; 30; 169; 20
03850; Pusula (Lohja); 1588; 649; 72; 219; 81; 517; 50
03870; Hyönölä (Lohja); 176; 76; 6; 26; 14; 49; 5
04130; Sipoo (Sipoo); 8295; 4006; 294; 1477; 579; 1698; 241
04150; Martinkylä (Sipoo); 608; 316; 25; 85; 37; 134; 11
04170; Paippinen (Sipoo); 1311; 636; 26; 275; 85; 259; 30
04200; Kerava Keskus (Kerava); 12277; 5281; 566; 1655; 769; 3546; 460
04220; Ahjo-Kaskela (Kerava); 5325; 2756; 242; 1033; 386; 711; 197
04230; Pihkaniitty (Kerava); 7695; 3620; 254; 1446; 507; 1700; 168
04240; Talma (Sipoo); 1165; 587; 31; 156; 79; 292; 20
04250; Alikerava (Kerava); 5446; 2582; 361; 764; 391; 1106; 242
04260; Savio (Kerava); 6442; 3114; 312; 1052; 440; 1261; 263
04300; Hyrylä (Tuusula); 11892; 5804; 423; 1974; 802; 2546; 343
04310; Tuusula Kirkonkylä (Tuusula); 2424; 1184; 62; 387; 185; 535; 71
04320; Riihikallio (Tuusula); 5056; 2419; 141; 930; 266; 1153; 147
04330; Lahela (Tuusula); 2530; 1386; 51; 523; 203; 302; 65
04340; Mattila (Tuusula); 2569; 1356; 73; 433; 140; 500; 67
04350; Nahkela (Tuusula); 471; 233; 11; 71; 28; 115; 13
04360; Ruotsinkylä-Kiilinmäki (Tuusula); 1144; 578; 34; 170; 84; 221; 57
04370; Rusutjärvi (Tuusula); 734; 350; 26; 120; 59; 161; 18
04380; Tuomala (Tuusula); 574; 293; 17; 96; 30; 125; 13
04390; Jäniksenlinna (Tuusula); 402; 215; 10; 52; 30; 87; 8
04400; Loutti (Järvenpää); 11419; 5323; 527; 1519; 653; 3082; 315
04410; Järvenpää Keskus (Järvenpää); 12400; 5720; 652; 1879; 848; 2932; 369
04420; Kyrölä (Järvenpää); 4154; 2148; 121; 793; 273; 723; 96
04430; Kinnari-Mikonkorpi (Järvenpää); 9481; 4838; 266; 1837; 577; 1768; 195
04440; Jamppa (Järvenpää); 4384; 1865; 344; 719; 272; 974; 210
04460; Nummenkylä (Järvenpää); 1964; 1038; 70; 440; 137; 220; 59
04480; Haarajoki (Järvenpää); 2347; 1218; 54; 513; 199; 298; 65
04500; Kellokoski (Tuusula); 6124; 3017; 182; 1295; 418; 1085; 127
04530; Ohkola (Mäntsälä); 917; 428; 23; 208; 65; 179; 14
04600; Mäntsälä Keskus (Mäntsälä); 9493; 4105; 371; 1568; 548; 2643; 258
04620; Kaunismäki (Mäntsälä); 2218; 1122; 58; 579; 193; 212; 54
04630; Sääksjärvi (Mäntsälä); 829; 393; 30; 151; 54; 183; 18
04660; Numminen (Mäntsälä); 1597; 809; 42; 258; 113; 343; 32
04680; Hirvihaara (Mäntsälä); 642; 297; 22; 123; 51; 134; 15
04740; Sälinkää (Mäntsälä); 1096; 523; 29; 173; 65; 280; 26
04770; Sahakylä (Mäntsälä); 209; 105; 3; 33; 16; 49; 3
04820; Kaukalampi (Mäntsälä); 305; 143; 8; 69; 19; 54; 12
04840; Hautjärvi (Mäntsälä); 239; 118; 10; 27; 13; 64; 7
04920; Saarentaus (Mäntsälä); 315; 150; 19; 52; 26; 61; 7
04940; Levanto (Mäntsälä); 290; 124; 11; 55; 19; 67; 14
05100; Röykkä (Nurmijärvi); 2226; 1119; 70; 415; 154; 401; 67
05200; Rajamäki (Nurmijärvi); 7179; 3264; 269; 1601; 507; 1343; 195
05250; Kiljava (Nurmijärvi); 184; 83; 2; 27; 21; 41; 10
05400; Jokela (Tuusula); 6697; 3142; 254; 1293; 491; 1344; 173
05430; Nuppulinna (Tuusula); 936; 480; 24; 140; 56; 219; 17
05440; Hyvinkää (Hyvinkää); 1404; 677; 42; 432; 63; 160; 30
05450; Nukari (Nurmijärvi); 1016; 504; 35; 176; 70; 207; 24
05460; Hakalanmäki-Hakala (Hyvinkää); 3193; 1401; 125; 562; 181; 847; 77
05470; Palopuro (Hyvinkää); 303; 140; 12; 40; 21; 84; 6
05510; Päivärinta (Hyvinkää); 448; 208; 26; 43; 27; 133; 11
05620; Noppo (Hyvinkää); 1221; 623; 28; 217; 77; 236; 40
05720; Kytäjä (Hyvinkää); 598; 297; 14; 129; 30; 107; 21
05800; Hyvinkää Keskus (Hyvinkää); 9859; 4134; 482; 963; 543; 3444; 293
05810; Martti (Hyvinkää); 5648; 2820; 219; 1203; 492; 753; 161
05820; Mustamännistö (Hyvinkää); 4985; 2411; 219; 874; 336; 980; 165
05830; Kirjavatolppa-Kruununpuisto (Hyvinkää); 6798; 3165; 285; 835; 440; 1898; 175
05840; Hyvinkäänkylä-Vehkoja (Hyvinkää); 3500; 1648; 155; 547; 271; 780; 99
05850; Hyvinkää, sairaala-alue (Hyvinkää); 0; 0; 0; 0; 0; 0; 0
05860; Talvisilta (Hyvinkää); 1318; 597; 60; 188; 64; 353; 56
05880; Paavola-Vaivero (Hyvinkää); 3263; 1260; 257; 469; 189; 935; 153
05900; Vieremä (Hyvinkää); 4334; 1850; 213; 462; 257; 1408; 144
05950; Ridasjärvi (Hyvinkää); 386; 185; 8; 62; 17; 102; 12
06100; Porvoo Keskus (Porvoo); 19092; 8352; 806; 2656; 1264; 5521; 493
06150; Kevätkumpu (Porvoo); 6658; 2854; 367; 1205; 417; 1613; 202
06200; Porvoo itäinen (Porvoo); 2476; 1199; 80; 420; 128; 588; 61
06400; Gammelbacka (Porvoo); 7600; 3290; 478; 1449; 579; 1551; 253
06450; Eestinmäki-Ernestas (Porvoo); 1981; 1050; 81; 299; 125; 383; 43
06500; Saksala-Suomenkylä (Porvoo); 1987; 975; 65; 296; 122; 486; 43
06530; Kerkkoo (Porvoo); 781; 392; 24; 128; 58; 169; 10
06650; Hamari (Porvoo); 1362; 595; 53; 227; 88; 361; 38
06750; Tolkkinen (Porvoo); 2053; 1052; 48; 482; 133; 299; 39
06830; Kulloonkylä (Porvoo); 1049; 511; 34; 191; 79; 220; 14
06850; Kulloo (Porvoo); 19; ...; ...; ...; ...; ...; ...
06880; Kärrby (Sipoo); 350; 162; 5; 51; 17; 98; 17
06950; Emäsalo (Porvoo); 376; 158; 15; 50; 19; 122; 12
07110; Hinthaara (Porvoo); 1453; 706; 49; 307; 110; 249; 32
07130; Anttila (Porvoo); 607; 286; 25; 93; 34; 159; 10
07150; Laukkoski (Pornainen); 1044; 503; 28; 204; 76; 210; 23
07170; Keski-Pornainen (Pornainen); 2412; 1176; 72; 434; 190; 484; 56
07190; Halkia (Pornainen); 1382; 713; 41; 257; 86; 252; 33
07220; Kaarenkylä (Porvoo); 304; 123; 9; 59; 18; 92; 3
07230; Monninkylä (Askola); 1526; 679; 48; 310; 76; 374; 39
07280; Ilola (Porvoo); 848; 426; 32; 137; 57; 172; 24
07310; Sannainen (Porvoo); 391; 201; 11; 67; 21; 83; 8
07320; Jakari-Sannäs (Porvoo); 459; 218; 23; 77; 36; 97; 8
07350; Gäddrag (Porvoo); 77; 37; 2; 10; 6; 20; 2
07360; Tirmo (Porvoo); 42; 14; 0; 2; 0; 22; 4
07370; Pellinki (Porvoo); 140; 55; 8; 13; 7; 51; 6
07390; Suurpellinki (Porvoo); 98; 43; 4; 12; 4; 32; 3
07410; Kråkö (Porvoo); 301; 122; 6; 57; 8; 101; 7
07450; Voolahti (Porvoo); 421; 195; 11; 75; 21; 108; 11
07500; Askola Kirkonkylä (Askola); 1121; 538; 33; 216; 62; 245; 27
07510; Vakkola (Askola); 652; 319; 21; 104; 30; 161; 17
07530; Onkimaa (Askola); 261; 123; 13; 26; 12; 82; 5
07550; Torpinkylä (Pukkila); 273; 131; 11; 53; 10; 57; 11
07560; Pukkila Keskus (Pukkila); 1265; 568; 58; 188; 69; 349; 33
07565; Kantele (Pukkila); 215; 100; 12; 23; 4; 71; 5
07580; Tiilää (Askola); 75; 42; 2; 12; 1; 17; 1
07590; Huuvari-Tiilää (Askola); 584; 272; 21; 90; 36; 149; 16
07600; Myrskylä Keskus (Myrskylä); 1516; 602; 78; 213; 79; 500; 44
07680; Juornaankylä (Askola); 482; 228; 20; 79; 26; 113; 16
07690; Kankkila (Myrskylä); 133; 57; 6; 17; 2; 46; 5
07700; Koskenkylän saha-alue (Loviisa); 1190; 592; 41; 214; 56; 256; 31
07720; Malmgård (Loviisa); 86; 41; 1; 12; 1; 27; 4
07740; Gammelby (Loviisa); 411; 183; 17; 76; 23; 105; 7
07750; Isnäs (Loviisa); 530; 236; 21; 79; 18; 159; 17
